user_id,book_id,rating
1225,741,5
1225,238,5
1225,6500,4
1225,186,4
1220,398,3
1220,879,5
1034,27,4
1034,278,3
1220,37,2
1220,97,3
1220,2820,4
1220,512,5
1220,540,4
1220,116,3
1034,3600,3
1034,297,4
1034,405,4
1034,495,4
1034,23,3
1034,65,4
1034,26,2
1034,18,3
1034,21,4
1034,2,3
1034,24,4
1034,982,4
1034,6496,4
1034,1392,4
1034,5482,4
1034,499,4
1034,5238,3
1034,5128,2
1034,520,5
1034,682,5
1034,196,4
1034,1124,3
1034,1389,4
1034,1236,2
1034,484,4
1034,951,3
1034,788,3
1034,3387,5
1220,881,5
1019,2846,3
1220,154,3
1220,248,3
1220,530,3
1220,6530,1
1220,66,4
1220,773,2
1220,95,4
1220,133,5
1220,1210,5
1220,497,3
1220,230,3
1220,171,4
1230,7820,3
1230,3899,3
1230,5800,4
1230,7519,5
1230,6005,3
1230,7170,3
1230,9175,5
1230,6002,3
1230,9195,4
1230,7506,5
1230,1418,5
1230,3530,5
1230,1931,5
1230,6330,5
1230,1463,5
1230,1693,5
1230,3096,5
1230,2811,5
1230,3492,5
1230,8038,5
1230,5203,5
1230,2198,5
1230,6472,5
1230,5160,5
1230,4799,5
1230,4553,5
1230,3938,5
1230,72,5
1230,168,5
1230,612,4
1230,243,4
1230,232,4
1230,237,3
1230,305,3
1230,670,5
1230,1261,5
1230,155,5
1230,189,5
1230,161,5
1230,19,4
1220,11,5
791,853,4
791,369,5
1214,908,4
1214,331,4
1214,2883,3
1214,64,5
1214,209,4
1214,431,4
1214,1802,4
1214,687,5
1214,354,3
1214,763,3
1214,1642,1
1214,374,5
1214,1460,3
1214,316,3
1214,969,5
1214,784,4
1214,114,5
1214,132,4
1214,5180,4
1214,3142,5
1214,9084,4
1214,3643,4
1214,317,4
1214,782,4
1214,736,4
1214,162,4
1214,872,5
1214,111,4
1214,145,4
1214,170,4
1214,635,2
1214,1048,4
1214,194,4
1214,663,4
1214,179,5
1214,3966,3
1214,2252,4
1214,81,5
1214,474,4
1214,1185,3
1178,718,3
1178,42,3
1214,737,5
1214,9928,5
1214,247,3
1214,189,5
1214,130,4
1214,264,3
1214,395,3
1214,1526,3
1214,1434,3
1214,148,3
1214,1432,3
1214,104,3
1214,1509,2
1023,117,4
1023,1530,4
1023,3739,4
1023,5437,3
1220,211,5
638,3754,4
638,763,3
638,1675,4
638,2757,3
1217,3948,4
1217,353,4
1217,7292,3
1217,7372,4
1217,3459,5
1217,2810,2
1217,5116,2
1217,9689,3
1217,397,5
1217,177,5
1217,395,5
1217,762,4
1217,323,4
1217,5386,3
1217,194,1
1217,1465,2
1217,274,3
1217,6259,2
1217,97,4
1217,658,5
1217,484,3
1217,196,2
1217,1503,3
1217,2274,4
1217,3027,3
1217,1299,2
1217,4316,2
1217,293,3
1217,2053,5
1217,2559,3
1217,994,3
1217,80,2
1217,479,3
1217,4273,4
387,258,4
387,5,3
387,23,4
1178,402,4
1178,2468,3
1178,3964,3
1178,248,4
1178,715,3
1178,63,3
1178,427,3
1178,3535,4
1178,456,3
1232,2632,4
1232,546,5
1232,1283,4
1232,9,1
1232,2259,5
1232,424,4
1232,119,4
1232,3771,4
1232,165,4
1232,39,4
1232,135,4
1232,110,4
1232,7662,4
1232,36,4
1232,8128,4
1219,4561,4
1232,162,3
1232,371,4
1219,2156,5
1232,611,4
1232,7859,4
1232,177,4
1232,222,3
1232,19,3
1232,155,2
1232,161,4
1232,1999,4
1232,8189,3
1232,7812,2
1219,8737,5
1232,8588,2
1232,229,4
1232,180,4
1232,126,5
1232,101,4
1232,372,3
1232,344,3
1232,102,4
1232,2,3
1232,50,4
1232,3837,3
1232,341,3
1219,191,5
1219,365,5
1232,7,3
1232,1503,3
1232,1299,4
1232,1570,4
1232,1014,3
1232,751,3
1232,122,3
1232,599,3
1232,14,3
1232,48,3
1232,219,2
1232,129,3
1232,604,4
1219,14,4
1219,4004,5
1232,28,5
1219,2584,3
1219,13,4
1232,1105,3
1232,1262,2
1232,2045,2
1232,9790,1
366,2822,3
366,688,3
366,2298,4
1219,377,3
366,28,4
366,4,4
366,483,4
366,410,3
366,9025,2
366,557,4
1232,1847,4
1232,606,4
366,1624,4
366,10000,4
1232,45,3
366,1239,4
366,633,4
1232,398,4
1232,1785,5
1232,1664,2
1232,3657,4
1232,289,4
1138,718,3
1138,887,5
1138,2314,5
1138,3388,5
1232,232,4
1138,7416,5
1138,121,4
1232,70,4
1138,597,4
1138,961,5
1232,284,4
1232,1250,3
1232,612,2
1232,953,3
1232,936,3
1232,806,4
1232,1053,3
1232,168,2
1232,1288,4
1232,725,3
1232,760,3
1232,3128,3
1232,1168,4
1232,6390,3
1232,2559,4
1232,588,3
1232,1963,3
1232,3078,5
1232,7323,4
1232,402,4
1114,2,5
1232,7104,2
1209,274,3
1209,45,3
1209,4,4
1209,222,4
1209,1963,2
1209,588,4
1209,180,2
1114,9671,3
1209,2827,4
1209,6533,2
1209,1189,2
750,186,5
750,179,4
22,2825,3
1198,104,4
1235,45,5
1235,26,5
1235,33,4
1235,21,5
1235,2,5
1235,27,5
1235,18,5
1235,10,1
1235,150,5
1235,23,5
1235,24,5
1235,3277,4
1235,367,5
1235,799,4
1235,1922,5
1235,2213,5
1235,1578,5
1235,1709,5
1235,1719,5
1235,2009,5
1235,2657,5
1235,3065,5
1235,4124,5
1235,4387,5
1235,5775,5
1235,2862,5
1235,4085,5
1235,6073,5
1235,3374,5
1235,3513,5
1235,4713,5
1235,5304,5
1235,5507,5
1235,3806,5
1235,5558,5
1235,3804,5
1235,2735,5
1235,5936,5
1235,5795,5
1235,4528,5
1235,6833,5
1235,8093,5
1235,6539,5
1235,7080,5
1235,7123,5
1235,7047,5
1235,3921,5
1235,5195,5
1235,3924,5
1235,5945,5
1235,9180,5
1235,8987,5
1235,6319,5
1235,8068,5
1235,4678,5
1235,9890,5
1235,6914,5
1235,3803,5
1235,6807,5
1235,9026,5
1235,4795,5
1235,7354,5
1230,553,4
1230,944,1
1230,578,3
1230,865,3
1230,675,4
1230,818,4
1230,1900,5
1230,1075,1
1230,705,2
367,498,5
1235,1138,5
1235,2055,5
1235,5758,5
1230,1288,4
1230,915,1
1230,1139,2
1230,2352,1
367,289,4
1230,911,1
1230,806,2
1230,4642,4
1230,3205,5
1230,725,4
1230,1987,4
1230,7887,1
1230,6323,4
1230,4524,3
1230,739,5
1235,242,5
1230,1123,4
1235,266,5
1235,336,5
1235,1260,5
1230,2513,4
1235,2746,5
1235,3098,5
1230,8976,5
1230,967,1
1230,176,5
1230,1208,3
1230,799,5
1230,2213,5
1230,1719,5
1230,3065,3
1230,5775,3
1230,2862,5
1230,4085,3
1230,4713,2
1230,5795,1
1230,8093,5
1230,7047,3
1230,4731,5
1230,1817,2
1230,5201,4
1230,5443,3
1230,457,4
1236,8455,5
1236,10,4
1236,8,5
1236,14,5
1236,483,5
1236,167,5
1236,322,4
1236,666,4
1236,766,4
1236,377,4
1236,282,5
1236,3660,5
1236,3055,4
1236,283,5
1236,2674,4
1236,2170,5
1236,5024,5
1236,2747,5
1236,6808,3
1236,8692,4
1236,427,5
1236,95,5
1236,3699,4
1230,2215,4
1236,3187,5
579,6192,4
1230,205,1
1236,4,5
579,1544,4
1236,191,5
1236,365,5
579,6690,5
1236,2760,5
1236,4064,5
1236,60,5
1236,29,5
1236,405,5
1236,344,5
1236,65,5
1236,101,5
1236,40,4
1237,27,4
1237,516,4
1042,41,4
1159,489,5
1042,47,5
1159,374,4
1042,4256,4
1238,40,5
1237,4394,3
885,1094,3
885,765,4
885,284,5
885,529,3
885,32,3
885,58,4
885,117,4
885,8099,5
1044,241,5
885,410,3
885,138,4
1238,238,4
226,3505,3
226,138,2
226,127,4
226,45,4
226,19,2
226,122,2
226,7,3
226,28,3
1040,1797,5
226,646,5
1040,4517,3
226,374,4
226,398,3
226,344,4
226,60,4
226,92,4
226,1102,1
226,238,1
226,1584,4
226,70,4
226,5260,4
226,1923,4
226,1364,5
226,456,3
226,1186,3
226,4942,4
226,3472,5
226,701,3
226,709,5
226,184,4
226,198,3
226,2475,4
226,860,2
226,189,2
226,29,5
226,59,3
226,4815,4
226,350,3
226,468,2
226,496,5
226,80,4
226,191,4
226,325,2
226,2958,5
226,1570,2
226,1265,5
226,490,5
226,4103,3
226,881,5
226,353,5
226,113,4
226,1727,2
226,1503,3
226,483,5
226,400,1
226,479,4
226,5326,2
226,173,4
226,682,1
226,4018,2
226,1598,5
226,824,4
226,8687,3
226,1084,3
226,3535,5
226,245,3
226,839,5
226,2337,3
226,248,5
226,714,5
226,95,3
226,2960,5
226,1622,4
226,2491,1
226,3425,5
763,4250,3
226,857,4
226,1161,5
226,476,4
226,89,4
351,523,5
351,212,4
351,150,1
351,7874,5
1206,1121,5
1206,7,3
1206,3321,5
516,4468,4
1220,9432,5
516,2678,4
1220,700,3
1220,33,5
516,268,3
1033,321,5
995,3540,4
995,1703,3
1033,50,4
1033,48,4
1178,5500,2
1178,95,3
1209,60,2
1209,1057,3
1209,293,4
57,3501,3
57,9602,4
1209,606,1
1209,5505,2
1209,956,3
665,297,3
1173,8,4
1173,23,3
1173,21,5
1173,18,4
1173,24,4
1173,2,4
1173,27,4
1173,913,2
1173,621,4
1173,372,3
1173,114,3
1173,982,4
872,1025,4
872,9176,4
1173,407,5
1173,1970,5
872,4715,4
1173,520,5
1173,380,5
1173,4237,4
872,504,5
872,8854,5
872,3140,4
872,4482,4
872,4327,4
1173,212,5
872,22,4
872,1083,3
1173,1843,4
1173,4473,5
872,5691,2
872,7654,2
872,8680,2
872,9617,2
872,4919,2
872,9301,3
872,108,3
872,955,2
872,1063,2
872,1436,2
872,308,3
872,150,4
872,3843,4
872,6961,4
626,1873,4
1236,249,5
1236,1574,4
1236,138,2
1236,7,5
1236,599,4
1236,751,4
1236,117,4
1236,237,4
1236,72,5
1236,115,4
1236,287,4
1236,57,5
1236,119,4
1236,219,5
1236,13,5
1236,337,5
1236,1727,5
1236,1014,4
1236,1042,4
1236,1332,4
1236,5072,5
1236,3792,4
1236,58,4
1236,154,5
1236,248,5
1236,353,5
1236,387,5
1236,456,5
1236,2257,4
1236,6018,5
1236,3916,5
1236,3364,5
1236,7262,5
1236,6481,5
1236,6438,3
1236,5,4
1236,32,5
626,3425,4
638,898,2
793,5754,3
656,1487,5
1219,828,5
1219,2451,4
1178,2934,4
1189,6475,2
1189,8975,4
1189,3650,5
1189,5076,3
1189,3338,3
1189,9630,3
1219,8160,5
866,95,2
1184,5349,4
1219,6726,3
1096,1255,4
1096,5,4
1096,255,5
1096,2367,5
1096,5456,4
1096,3767,3
1096,1005,3
1096,323,5
1096,2926,5
1096,883,4
1096,1845,4
1096,150,4
1096,184,4
1096,416,4
1096,373,5
1096,241,5
1096,916,4
1096,508,4
1096,408,5
1096,236,5
1096,758,4
1096,181,3
1096,5101,3
1096,87,5
1217,557,3
1219,5134,4
1219,3684,4
1219,7092,4
1219,1090,5
1219,168,4
1217,5128,3
1217,2770,3
1217,9972,3
1217,688,5
1059,5967,3
1219,237,4
1219,1283,2
1211,3613,5
1211,9801,4
1211,7684,4
1211,9405,4
1211,9430,5
1211,9117,4
1211,8848,4
1211,5740,3
1211,7025,5
1193,70,5
1193,126,5
1193,276,4
1193,84,3
1006,7063,5
1238,2939,4
966,1250,2
1040,60,3
1040,70,3
1040,646,4
1040,28,4
1040,4942,4
1040,191,4
246,1294,4
1246,8,3
1235,217,4
1211,100,1
1246,13,4
1246,14,4
1246,4004,4
1246,365,5
1246,191,5
1246,301,5
1211,1311,5
1211,5095,5
1211,5220,4
1211,4337,5
1160,984,5
1160,468,3
1160,119,4
1160,1785,3
1246,1315,4
1160,782,2
1160,22,4
1160,718,4
1160,453,5
1211,1459,3
1211,44,4
1211,686,3
1211,107,4
1211,420,3
1160,374,5
1211,1103,3
1246,520,5
1246,430,3
1246,101,4
1211,242,5
1211,266,4
1211,336,4
1211,1379,4
1211,1763,4
1211,2184,4
1211,2737,4
1211,2012,4
1211,1858,4
1211,3098,4
1211,2398,5
1211,2519,4
1211,3455,4
1211,4813,4
1211,3163,4
1211,2214,5
1211,3066,4
1211,1260,4
1211,6728,4
1211,2568,4
1211,2261,4
1211,2547,5
1211,3223,5
1246,408,3
1219,6802,3
987,28,3
1250,9032,5
1019,67,4
1115,160,4
1115,83,2
1115,361,1
1115,1477,4
1115,590,3
1115,961,4
1115,2355,3
1115,2952,2
583,171,4
1135,354,4
1135,436,3
905,6277,5
905,8541,4
683,3425,4
683,8898,4
1252,4614,3
1252,4755,5
1252,8902,4
1252,2757,5
1250,2,4
1250,24,4
1250,27,4
1250,21,4
1228,372,5
1250,23,4
1250,18,4
1228,160,3
1252,442,5
1252,1142,5
1252,3314,4
1252,1519,5
1252,5306,4
1252,5707,4
1252,7003,3
976,3468,2
1228,55,5
1024,184,5
1024,335,4
1024,158,4
1024,2741,3
1024,7266,4
1024,1662,3
1024,416,3
1024,373,4
1024,2620,3
1024,1258,3
1024,8857,3
1024,7103,3
1024,5311,4
1024,8192,4
1228,104,5
1228,60,5
1228,68,5
1228,2975,4
1228,2013,2
1228,43,5
1253,23,3
1253,405,3
1253,483,3
1253,94,3
1253,22,3
1253,344,3
1253,495,1
1253,60,3
1253,115,5
1253,33,3
1253,32,3
1252,150,5
1253,55,3
1252,867,4
1253,65,3
1252,258,5
1252,516,4
1253,101,4
1252,2192,2
1253,26,2
1228,284,5
1253,27,4
1144,160,3
1253,21,4
1253,24,4
1144,138,2
1253,2,3
1253,4,4
1252,599,2
1253,5,2
1252,1299,3
1228,557,4
1253,8,2
1252,658,4
1252,669,4
1252,7651,4
1144,158,3
1252,457,4
1144,266,3
1252,522,5
1252,2027,2
1252,37,4
1252,101,3
1252,662,5
1252,119,4
1252,122,4
1252,1005,3
1252,45,4
1252,22,4
1252,592,3
1144,1458,3
1144,2650,3
1228,11,5
1228,81,4
1253,1421,1
1252,6829,3
1228,38,5
1228,48,3
1252,9170,4
1228,27,5
1252,682,5
1228,1094,3
1252,100,5
1252,1144,1
1252,1752,4
1252,2188,4
1252,860,4
1228,129,4
1144,6777,2
1252,2914,4
1228,1319,4
1252,273,4
1228,179,4
1144,4391,2
1252,2691,3
1252,2034,4
1144,3634,2
1253,2013,5
1228,121,4
1228,782,4
1228,13,5
1144,4236,3
1144,4042,3
1144,2710,3
1228,94,3
1228,238,4
1252,1928,3
1252,115,4
1252,249,2
1252,948,4
1252,1843,4
1252,2357,5
1252,550,5
1252,60,4
1253,212,5
1252,38,5
1252,561,5
1252,4,4
1252,5,3
1252,344,3
1252,378,4
1252,483,2
1042,2439,4
1042,2,4
1042,23,4
1042,21,4
1042,24,5
1042,18,4
1042,27,4
1253,1005,3
1252,4537,3
1252,8,3
1042,436,5
1042,2975,5
1042,60,4
1042,36,5
1042,662,4
1252,453,4
1252,70,4
1042,951,4
1252,24,4
1252,21,4
1252,27,4
1252,18,4
585,682,3
1252,2,4
1253,1928,4
1252,23,4
1042,48,5
1042,196,4
1042,89,5
1252,2020,4
1252,118,4
1252,848,3
1252,1714,4
1252,3311,3
1042,125,5
1042,2157,5
1225,111,3
1225,710,2
1042,180,5
1115,1364,4
1115,177,3
1115,1041,4
1115,2177,4
604,3708,4
1115,138,3
1115,63,4
1115,439,3
1115,5027,4
1115,900,4
1115,1235,4
1115,819,2
585,78,3
1149,1516,5
783,2914,3
783,64,4
783,1311,3
783,57,5
783,136,5
783,2,5
783,23,5
783,18,5
783,24,5
783,21,5
783,27,5
783,25,5
783,8,5
1023,779,5
1023,2068,5
1023,847,3
1023,1145,4
1225,959,1
1225,354,1
1225,9759,5
1225,1642,1
1225,122,4
1225,1421,4
1225,461,4
1225,162,1
1225,87,5
1225,560,4
1225,177,1
1225,118,4
1225,248,5
1225,150,4
1225,2367,3
1225,2939,5
1225,4544,4
1225,3963,4
1225,6588,4
1225,310,4
1225,465,4
1225,1976,4
1225,1449,4
1246,130,4
1246,264,5
1246,395,4
1246,401,4
1246,1031,3
1246,3764,3
1246,6273,3
1246,7251,3
1246,5704,2
1246,9317,3
1246,959,3
1246,1135,4
1246,1214,5
1246,485,4
1246,8792,5
1246,7444,1
1246,2342,4
1246,7622,4
1246,1113,2
1246,9667,3
1246,887,3
1246,2314,3
1246,5,4
1246,1184,3
1246,709,5
1246,663,5
1246,1312,3
1246,213,3
1246,614,3
1246,772,1
1246,3868,1
1246,7392,2
1246,5088,5
1246,2426,3
1246,568,2
1246,2504,4
1246,3942,4
1246,3995,4
1246,8214,4
1246,1999,4
1246,6787,4
1246,7812,2
1246,646,1
1246,410,3
1246,2328,4
1246,284,3
1219,646,1
1246,1329,4
1246,3907,5
1246,65,4
1246,113,5
1246,4605,4
1246,380,3
1246,3540,2
1246,1915,4
1246,3828,4
1246,9623,4
1246,350,4
1246,2703,4
1246,1955,5
1246,55,2
1246,5700,3
1246,2320,3
1246,121,3
1219,160,2
1219,361,3
1178,350,3
957,23,4
1246,5386,3
1246,162,3
1246,3342,5
1019,604,3
1246,58,5
1246,4763,3
1246,7963,4
841,50,5
841,1620,4
841,633,4
841,1868,3
841,68,1
841,357,3
841,85,4
841,278,4
841,388,3
841,3657,4
841,576,5
841,62,4
841,368,2
841,480,3
587,1625,3
702,5327,3
702,346,4
1246,131,3
1246,4,2
1246,416,2
1246,335,1
1246,158,3
1246,373,4
1246,2741,3
1246,219,2
1246,362,1
1246,325,4
1246,196,3
1246,28,3
1246,354,1
1219,1659,4
1219,3397,3
1219,9225,4
1219,3820,4
1219,154,5
1219,248,2
1219,125,4
1219,530,1
1219,28,2
1219,4,3
1219,3907,5
1219,284,1
1219,360,3
1219,2600,3
1219,2197,4
1219,2355,1
756,3025,4
756,2368,3
978,943,4
1023,4265,3
1023,593,4
1023,5446,4
1023,4520,5
1023,8439,3
1023,323,4
869,483,2
869,1457,3
869,2229,5
1251,378,5
1251,662,3
1251,177,4
1251,485,4
1251,162,5
1251,872,4
1251,284,3
1251,104,4
1251,350,5
1251,55,4
1251,173,5
1251,48,5
1251,788,5
1251,7872,3
1228,7771,2
1228,8,5
1251,6274,5
1251,633,3
1251,70,5
1251,494,4
1251,3219,3
1228,189,4
1228,5385,4
1251,1383,4
1251,5,4
1251,67,4
1251,335,5
1251,80,3
1251,1196,4
1251,1530,4
1251,117,4
1251,341,2
1251,79,2
1251,347,3
1251,602,3
1251,219,3
1251,362,3
1251,37,5
1251,317,3
1251,839,5
1251,1580,5
1228,820,3
1251,125,3
1251,531,1
1251,353,3
1251,248,4
1251,71,2
1251,154,3
1251,42,2
1251,83,4
1251,29,4
1251,138,1
1251,15,2
1228,731,3
1251,395,1
1251,405,5
1251,92,4
1251,14,5
1251,65,5
1251,13,4
1251,4,4
463,3635,4
1251,297,4
1251,373,4
1251,158,2
1251,184,2
1251,1258,3
1251,1662,5
1251,2620,5
1251,2741,4
1251,416,2
1251,7103,3
1251,542,2
1251,641,2
1251,1707,2
463,3524,3
1228,961,3
1228,28,5
1251,8015,4
1251,9025,3
1228,6326,3
1228,9,4
1228,26,3
1232,6768,4
1228,97,3
1251,1570,4
1228,2578,4
1251,129,5
1251,1250,3
1251,3464,3
1251,408,3
1228,1797,4
1228,6283,1
1251,11,4
1228,58,4
1228,2846,4
1228,180,3
1251,4468,3
1251,1005,2
1228,301,4
1228,1785,5
1246,125,2
1246,353,1
1246,804,2
1246,855,2
1246,839,2
1246,29,3
717,60,4
717,3085,5
717,854,5
717,1389,4
717,951,4
717,484,4
717,196,5
717,101,4
807,7721,2
717,65,5
717,127,4
717,1544,5
807,5397,3
717,55,5
717,344,3
717,2337,4
717,5508,5
1228,66,4
757,1392,4
717,3406,5
1228,306,3
1228,1255,4
415,383,5
757,2383,2
757,2235,3
757,2737,3
757,3066,2
757,3455,2
757,2184,3
757,2323,3
757,1755,3
757,4353,3
757,6200,3
757,3640,3
757,6306,3
757,5423,3
757,5525,2
757,3029,4
757,4924,2
1228,32,4
757,3925,3
757,9810,4
757,26,4
757,170,4
757,7180,4
757,288,4
757,628,3
757,2242,3
757,785,3
757,9985,2
1259,6889,5
1259,1544,5
1259,5700,5
624,62,4
875,1711,3
875,2371,5
875,8,3
875,306,3
875,304,3
875,44,3
875,179,3
875,5097,2
875,1649,4
624,121,3
624,29,4
875,7894,5
624,154,3
624,248,4
624,530,5
624,855,5
624,839,3
624,773,4
624,6692,3
624,6417,3
624,7353,3
624,1666,4
875,574,4
875,5274,5
875,136,2
574,516,5
875,1317,2
875,1221,3
1250,1245,3
1115,682,3
1115,6688,2
1115,8697,3
1115,2259,4
1115,424,4
1240,29,4
1240,130,2
1240,590,2
1240,653,5
1240,109,3
1261,471,2
1261,3141,3
1261,1544,3
1261,870,5
1261,1005,5
1261,121,5
1261,378,3
1261,495,3
1261,38,2
1261,2897,4
1261,7664,2
1261,1796,4
1261,264,4
1261,662,5
1261,4418,4
1261,8045,4
1261,1031,3
1261,119,4
1261,916,1
1261,249,3
1261,587,5
1261,8,3
1261,570,2
1261,284,3
1261,483,5
1261,18,4
1261,372,2
1261,101,3
1261,709,5
1261,5,5
1261,102,5
1261,867,5
1261,4,5
1261,410,1
1261,9025,4
1261,1133,4
1261,408,2
1261,405,3
1261,14,3
1261,943,3
1261,1923,3
1261,795,3
1261,301,2
1261,456,4
1261,2257,4
1261,62,4
1261,344,3
1261,297,3
1261,293,4
1261,180,3
1261,43,4
1261,6980,4
1261,26,1
940,48,3
940,4330,3
1252,75,2
1252,228,2
1252,1457,1
1252,2025,3
1252,97,3
1252,4455,4
1252,476,2
1252,1845,4
1252,310,2
1195,782,4
1195,4842,2
1195,57,4
1195,8656,2
1195,36,5
1195,2131,5
1195,60,5
1195,87,5
1195,138,5
1195,160,5
1195,265,5
1195,171,4
1044,857,5
1195,76,4
1195,65,4
1195,46,5
1195,1068,4
1044,1383,5
1044,2597,5
1044,7468,5
1195,225,5
1195,131,4
1195,1171,3
1195,45,1
1195,6729,5
1195,857,4
1044,793,5
1195,595,4
1195,32,2
1044,4196,5
1195,10,5
1195,180,4
1195,3364,5
1195,733,5
1195,741,3
1195,3997,5
1195,2994,4
1195,42,5
1195,7556,4
1195,26,3
1044,1373,5
1195,78,3
1195,228,3
1195,44,3
1195,4,5
1044,3100,5
1195,5,3
1195,148,4
1195,28,2
1195,8,2
516,575,3
1195,100,5
1195,1317,3
1195,2197,4
1195,2738,5
1195,860,4
1195,1133,3
1195,9503,5
1195,3580,5
1195,5458,5
1195,1237,5
1195,6050,4
1195,3250,3
1195,1842,4
1195,268,3
1195,1569,4
1195,489,3
1195,560,2
1195,2927,2
1195,7652,3
1262,2,4
1195,8186,5
1195,2361,4
1195,58,5
1195,179,4
1195,407,4
1195,6139,5
1195,1311,4
1195,5220,3
1263,67,5
1263,1296,3
1195,59,5
1195,7481,5
1195,7696,5
1195,2939,3
1195,4544,5
1195,3963,1
1195,330,4
463,416,2
463,100,1
463,1526,2
463,733,2
463,119,5
1250,1407,4
1209,489,4
1265,4,4
1265,2,4
1265,24,4
1265,21,4
1265,27,4
1265,26,3
1265,23,4
1265,33,5
1265,516,4
1265,122,5
1265,9,3
1265,3837,1
1265,2028,1
1265,2192,4
1265,2075,4
1265,6109,4
1265,6121,4
1265,5517,4
1265,205,4
1265,696,4
1265,898,4
1265,1533,2
1265,1217,5
1265,2347,4
1265,1633,2
1265,2604,2
1265,3128,5
1265,4251,3
1265,4579,2
1265,7214,1
1265,854,4
1265,108,1
1265,955,1
1265,228,2
1265,2069,3
1262,142,3
1265,8667,4
1265,3834,3
1265,136,1
1262,24,5
1265,304,4
1265,1311,1
1262,27,5
1262,21,5
1262,18,4
1262,23,3
339,4394,3
1251,180,3
1251,28,4
1251,32,4
1251,8,5
1251,281,2
1251,3123,3
1251,212,3
1251,4331,4
1251,7540,3
1251,503,5
1251,5676,2
1251,1019,2
1251,5470,2
1251,9447,2
1251,897,4
1251,5982,2
351,941,5
351,7771,5
351,4081,2
718,5354,4
773,315,4
1254,83,4
1254,468,5
1254,63,2
1254,55,2
1254,198,5
1254,1365,4
1254,268,4
1254,669,4
1254,304,2
1254,249,3
1251,50,5
1254,2192,1
1254,317,4
1254,117,4
1254,4671,3
1240,6160,4
1240,162,5
978,59,4
978,7266,2
978,416,2
978,184,2
978,80,5
978,1222,4
978,2315,2
978,278,5
1240,94,2
1240,1206,3
1195,217,4
1115,13,3
1115,6727,4
1115,4004,4
578,4994,5
1115,14,3
1115,116,3
1240,872,4
1019,270,4
1115,1676,4
1115,3202,3
1115,3133,4
1115,9972,4
1115,1878,3
1115,815,4
1115,335,4
1115,4,4
1115,576,4
1115,782,4
1115,3321,4
1115,121,4
415,8290,5
415,4391,2
1225,64,4
1126,7868,4
1126,86,4
1126,1573,4
34,666,3
34,2616,4
1023,8389,4
1115,3590,4
1115,4716,3
114,130,5
895,371,5
895,3960,4
895,48,5
1225,108,3
1225,381,3
1225,90,3
1225,75,5
1225,577,4
1225,621,4
1225,102,5
1225,4938,4
1225,3333,3
1225,681,4
1225,85,4
1225,59,5
1225,132,3
1225,114,3
1225,1649,4
1225,331,3
1225,8998,4
1225,383,3
1225,1386,4
1225,8457,3
1225,2671,4
1225,3997,3
1225,136,5
1225,228,4
1225,32,4
1225,2601,4
1225,93,4
1225,885,5
1225,740,5
1225,3364,5
1225,476,5
1225,42,5
1225,1145,4
1225,895,3
1225,1567,4
1225,178,3
1225,43,4
1225,339,5
1225,798,5
1225,1488,5
1225,251,5
1225,5237,3
1225,733,3
1225,2578,3
1225,11,5
1225,2820,4
1225,1843,4
1225,6644,5
1225,2288,3
1225,4171,5
1225,217,4
1225,81,5
1225,4815,3
1225,2215,4
1225,1221,3
1225,704,3
1225,325,3
1225,777,3
1225,46,4
1225,86,3
1225,2679,4
1225,5385,4
1225,1063,3
1225,505,1
1225,2087,2
1225,2371,4
1225,4391,4
1261,1509,3
1261,1566,1
1261,494,4
1261,27,3
1261,80,5
1261,24,3
1261,21,3
1261,2,3
1261,23,2
1261,560,2
1261,45,4
1261,1582,4
1261,4793,3
1261,337,4
1261,7970,4
1261,178,3
1261,701,4
1261,663,5
1261,92,3
1261,50,4
1261,131,2
1261,3079,3
1261,1161,3
1261,1096,4
339,5482,3
1023,559,4
1023,9759,4
1023,701,4
1023,1084,4
1023,1664,4
1023,941,4
690,59,4
1023,1401,5
978,1096,5
978,245,5
978,317,4
1276,1597,5
1250,2727,4
1115,3676,3
1115,6633,3
1115,5404,3
1265,457,4
1265,5449,5
40,2015,3
1115,870,4
1244,2124,2
1244,372,5
1244,125,5
1244,804,3
1244,714,3
1244,839,5
1244,773,5
1244,2367,4
1244,1853,5
1244,715,4
1244,3364,4
1184,60,2
987,736,4
987,4388,3
1184,35,2
1225,268,5
1225,934,1
1225,730,3
1225,1186,5
1225,198,4
1225,426,1
1225,948,4
1225,212,1
1225,179,3
1225,7379,3
1225,646,3
1225,1569,4
1225,15,3
1225,387,3
1225,487,3
1225,7868,4
1225,767,2
1225,375,3
1225,935,3
1217,3817,3
1217,1801,2
1217,1918,2
1217,4190,3
1217,9103,2
1217,8275,2
1217,1681,3
1217,3002,2
1200,736,4
981,317,4
981,245,4
981,1096,5
981,278,5
981,80,5
981,416,4
1211,227,3
1211,86,3
1211,343,4
1211,281,4
1211,596,3
1211,833,4
1211,7868,3
1211,243,4
1211,305,3
1211,670,4
1211,556,3
1211,967,3
1211,578,3
1211,168,4
1211,1075,3
1211,739,5
1211,1139,4
1211,865,3
1211,1795,4
1211,1208,4
1007,85,5
1276,779,5
773,346,4
976,63,1
976,75,3
976,383,3
1032,943,4
976,688,2
1032,2027,4
976,1096,5
976,213,3
248,67,5
1176,8232,5
1176,321,5
1005,887,5
1005,499,5
1176,8127,2
1176,337,4
1211,606,5
1211,3493,4
